Date,Open,High,Low,Close,Adj Close,Volume
2009-07-31,1.560000,1.620000,1.560000,1.610000,1.610000,33800
2009-08-03,1.680000,1.680000,1.600000,1.670000,1.670000,135300
2009-08-04,1.680000,1.680000,1.610000,1.610000,1.610000,46300
2009-08-05,1.580000,1.690000,1.580000,1.690000,1.690000,83000
2009-08-06,1.690000,1.690000,1.610000,1.690000,1.690000,69000
2009-08-07,1.650000,1.700000,1.610000,1.700000,1.700000,90700
2009-08-10,1.700000,1.700000,1.630000,1.670000,1.670000,109400
2009-08-11,1.640000,1.670000,1.620000,1.650000,1.650000,49200
2009-08-12,1.630000,1.670000,1.620000,1.670000,1.670000,60300
2009-08-13,1.650000,1.660000,1.640000,1.640000,1.640000,37800
2009-08-14,1.650000,1.660000,1.610000,1.640000,1.640000,43700
2009-08-17,1.700000,1.700000,1.610000,1.640000,1.640000,63800
2009-08-18,1.650000,1.670000,1.630000,1.660000,1.660000,27000
2009-08-19,1.660000,1.670000,1.630000,1.630000,1.630000,31200
2009-08-20,1.680000,1.700000,1.640000,1.700000,1.700000,127500
2009-08-21,1.670000,1.780000,1.640000,1.700000,1.700000,168200
2009-08-24,1.680000,1.730000,1.670000,1.700000,1.700000,52800
2009-08-25,1.700000,1.750000,1.690000,1.750000,1.750000,49700
2009-08-26,1.750000,1.750000,1.690000,1.700000,1.700000,28700
2009-08-27,1.690000,1.750000,1.690000,1.740000,1.740000,34500
2009-08-28,1.700000,1.740000,1.700000,1.710000,1.710000,25300
2009-08-31,1.710000,1.780000,1.650000,1.750000,1.750000,112600
2009-09-01,1.750000,1.780000,1.720000,1.730000,1.730000,68900
2009-09-02,1.700000,1.760000,1.670000,1.740000,1.740000,176000
2009-09-03,1.760000,1.760000,1.660000,1.720000,1.720000,32500
2009-09-04,1.750000,1.750000,1.660000,1.670000,1.670000,48500
2009-09-08,1.660000,1.760000,1.660000,1.760000,1.760000,87000
2009-09-09,1.760000,1.760000,1.710000,1.740000,1.740000,22400
2009-09-10,1.700000,1.740000,1.670000,1.730000,1.730000,21100
2009-09-11,1.690000,1.760000,1.690000,1.730000,1.730000,42700
2009-09-14,1.710000,1.740000,1.710000,1.720000,1.720000,39200
2009-09-15,1.690000,1.750000,1.690000,1.750000,1.750000,27700
2009-09-16,1.730000,1.730000,1.700000,1.700000,1.700000,15800
2009-09-17,1.700000,1.760000,1.700000,1.760000,1.760000,56200
2009-09-18,1.760000,1.770000,1.720000,1.720000,1.720000,54400
2009-09-21,1.720000,1.780000,1.720000,1.770000,1.770000,17700
2009-09-22,1.770000,1.790000,1.770000,1.770000,1.770000,33800
2009-09-23,1.750000,1.750000,1.700000,1.720000,1.720000,35000
2009-09-24,1.710000,1.760000,1.710000,1.720000,1.720000,22200
2009-09-25,1.710000,1.760000,1.710000,1.760000,1.760000,24400
2009-09-28,1.720000,1.750000,1.710000,1.730000,1.730000,28400
2009-09-29,1.700000,1.730000,1.700000,1.700000,1.700000,21700
2009-09-30,1.700000,1.740000,1.700000,1.710000,1.710000,10700
2009-10-01,1.740000,1.740000,1.700000,1.720000,1.720000,12500
2009-10-02,1.720000,1.730000,1.690000,1.710000,1.710000,7400
2009-10-05,1.710000,1.750000,1.710000,1.750000,1.750000,13800
2009-10-06,1.750000,1.750000,1.710000,1.720000,1.720000,13000
2009-10-07,1.710000,1.730000,1.710000,1.710000,1.710000,15600
2009-10-08,1.700000,1.740000,1.700000,1.720000,1.720000,13400
2009-10-09,1.700000,1.720000,1.700000,1.710000,1.710000,16600
2009-10-12,1.700000,1.780000,1.700000,1.770000,1.770000,79400
2009-10-13,1.750000,1.880000,1.750000,1.860000,1.860000,78500
2009-10-14,1.920000,2.050000,1.870000,1.950000,1.950000,120900
2009-10-15,2.040000,2.150000,1.960000,2.080000,2.080000,162300
2009-10-16,2.030000,2.080000,2.000000,2.040000,2.040000,62500
2009-10-19,1.970000,2.040000,1.960000,2.020000,2.020000,25700
2009-10-20,2.060000,2.060000,2.000000,2.020000,2.020000,18000
2009-10-21,1.980000,2.070000,1.970000,2.040000,2.040000,28900
2009-10-22,2.000000,2.060000,1.990000,2.050000,2.050000,13500
2009-10-23,2.020000,2.060000,2.000000,2.020000,2.020000,19000
2009-10-26,1.990000,2.060000,1.950000,1.980000,1.980000,49100
2009-10-27,1.980000,2.010000,1.900000,1.990000,1.990000,60300
2009-10-28,2.030000,2.030000,1.950000,1.980000,1.980000,27200
2009-10-29,2.000000,2.020000,1.910000,1.970000,1.970000,20200
2009-10-30,2.000000,2.020000,1.870000,2.020000,2.020000,64100
2009-11-02,2.040000,2.150000,1.980000,2.130000,2.130000,152200
2009-11-03,1.910000,2.100000,1.900000,2.000000,2.000000,157800
2009-11-04,2.000000,2.040000,1.950000,1.970000,1.970000,36600
2009-11-05,1.970000,2.090000,1.970000,2.090000,2.090000,24800
2009-11-06,2.050000,2.090000,2.000000,2.030000,2.030000,28700
2009-11-09,2.010000,2.040000,2.010000,2.020000,2.020000,16400
2009-11-10,2.020000,2.050000,2.020000,2.050000,2.050000,40700
2009-11-11,2.060000,2.060000,2.020000,2.050000,2.050000,12200
2009-11-12,2.050000,2.100000,2.030000,2.040000,2.040000,58100
2009-11-13,2.050000,2.060000,2.030000,2.030000,2.030000,34800
2009-11-16,2.020000,2.050000,2.020000,2.030000,2.030000,29600
2009-11-17,2.030000,2.060000,2.020000,2.030000,2.030000,50700
2009-11-18,2.020000,2.090000,2.020000,2.040000,2.040000,44100
2009-11-19,2.040000,2.060000,2.030000,2.040000,2.040000,20000
2009-11-20,2.080000,2.080000,2.030000,2.030000,2.030000,23300
2009-11-23,2.040000,2.050000,2.020000,2.020000,2.020000,25500
2009-11-24,2.050000,2.060000,2.020000,2.020000,2.020000,41400
2009-11-25,2.020000,2.060000,2.010000,2.060000,2.060000,25100
2009-11-27,1.990000,2.030000,1.960000,1.970000,1.970000,44700
2009-11-30,1.980000,1.990000,1.940000,1.950000,1.950000,68100
2009-12-01,1.930000,1.990000,1.910000,1.910000,1.910000,20700
2009-12-02,1.900000,2.020000,1.900000,1.980000,1.980000,44200
2009-12-03,1.970000,2.020000,1.970000,2.010000,2.010000,13500
2009-12-04,2.010000,2.020000,1.960000,1.990000,1.990000,24800
2009-12-07,2.020000,2.020000,1.960000,1.970000,1.970000,10700
2009-12-08,1.960000,2.040000,1.960000,2.040000,2.040000,36500
2009-12-09,2.040000,2.040000,1.990000,1.990000,1.990000,8300
2009-12-10,2.000000,2.050000,1.980000,2.040000,2.040000,37000
2009-12-11,2.020000,2.050000,2.010000,2.020000,2.020000,21500
2009-12-14,2.050000,2.100000,2.010000,2.080000,2.080000,49700
2009-12-15,2.100000,2.100000,2.030000,2.060000,2.060000,44800
2009-12-16,2.040000,2.100000,2.010000,2.090000,2.090000,19400
2009-12-17,2.100000,2.100000,2.010000,2.010000,2.010000,26900
2009-12-18,2.060000,2.120000,2.000000,2.120000,2.120000,66300
2009-12-21,2.120000,2.130000,2.030000,2.130000,2.130000,15600
2009-12-22,2.090000,2.120000,2.070000,2.080000,2.080000,20100
2009-12-23,2.070000,2.120000,2.070000,2.110000,2.110000,26800
2009-12-24,2.080000,2.120000,2.080000,2.090000,2.090000,13900
2009-12-28,2.120000,2.150000,2.070000,2.070000,2.070000,41500
2009-12-29,2.050000,2.100000,2.030000,2.050000,2.050000,28200
2009-12-30,2.060000,2.100000,2.030000,2.090000,2.090000,14700
2009-12-31,2.070000,2.120000,2.030000,2.100000,2.100000,41600
2010-01-04,2.030000,2.090000,2.030000,2.030000,2.030000,23300
2010-01-05,2.040000,2.050000,2.000000,2.000000,2.000000,72200
2010-01-06,2.000000,2.060000,1.980000,2.040000,2.040000,55700
2010-01-07,2.020000,2.060000,1.990000,2.000000,2.000000,41900
2010-01-08,1.980000,2.040000,1.960000,1.960000,1.960000,78200
2010-01-11,1.980000,2.100000,1.980000,2.030000,2.030000,112200
2010-01-12,2.030000,2.240000,2.030000,2.180000,2.180000,96100
2010-01-13,2.180000,2.220000,2.110000,2.220000,2.220000,84200
2010-01-14,2.130000,2.350000,2.130000,2.300000,2.300000,128200
2010-01-15,2.300000,2.380000,2.290000,2.360000,2.360000,95000
2010-01-19,2.400000,2.400000,2.300000,2.340000,2.340000,73700
2010-01-20,2.380000,2.380000,2.220000,2.270000,2.270000,44300
2010-01-21,2.220000,2.230000,2.200000,2.210000,2.210000,31000
2010-01-22,2.180000,2.290000,2.150000,2.200000,2.200000,22300
2010-01-25,2.190000,2.400000,2.160000,2.400000,2.400000,89700
2010-01-26,2.270000,2.520000,2.240000,2.500000,2.500000,112700
2010-01-27,2.540000,2.560000,2.490000,2.560000,2.560000,56700
2010-01-28,2.640000,2.640000,2.500000,2.530000,2.530000,79300
2010-01-29,2.510000,2.510000,2.420000,2.450000,2.450000,40000
2010-02-01,2.390000,2.490000,2.250000,2.300000,2.300000,43800
2010-02-02,2.390000,2.390000,2.300000,2.340000,2.340000,47600
2010-02-03,2.380000,2.400000,2.330000,2.350000,2.350000,20800
2010-02-04,2.370000,2.400000,2.200000,2.250000,2.250000,35100
2010-02-05,2.250000,2.330000,2.150000,2.220000,2.220000,36500
2010-02-08,2.220000,2.250000,2.220000,2.250000,2.250000,20900
2010-02-09,2.360000,2.360000,2.220000,2.350000,2.350000,39800
2010-02-10,2.390000,2.390000,2.290000,2.370000,2.370000,48500
2010-02-11,2.390000,2.430000,2.370000,2.430000,2.430000,32700
2010-02-12,2.440000,2.450000,2.350000,2.380000,2.380000,11500
2010-02-16,2.400000,2.440000,2.380000,2.420000,2.420000,26400
2010-02-17,2.380000,2.420000,2.380000,2.380000,2.380000,23700
2010-02-18,2.370000,2.400000,2.370000,2.380000,2.380000,20000
2010-02-19,2.400000,2.400000,2.380000,2.380000,2.380000,15300
2010-02-22,2.380000,2.390000,2.290000,2.300000,2.300000,23300
2010-02-23,2.250000,2.340000,2.210000,2.210000,2.210000,15900
2010-02-24,2.210000,2.260000,2.090000,2.260000,2.260000,79300
2010-02-25,2.200000,2.250000,2.200000,2.200000,2.200000,7600
2010-02-26,2.160000,2.290000,2.160000,2.250000,2.250000,29800
2010-03-01,2.250000,2.350000,2.250000,2.270000,2.270000,15400
2010-03-02,2.290000,2.310000,2.250000,2.280000,2.280000,120300
2010-03-03,2.310000,2.310000,2.050000,2.150000,2.150000,107200
2010-03-04,2.180000,2.200000,2.150000,2.150000,2.150000,16200
2010-03-05,2.190000,2.240000,2.160000,2.190000,2.190000,25700
2010-03-08,2.230000,2.350000,2.170000,2.300000,2.300000,57200
2010-03-09,2.260000,2.300000,2.250000,2.280000,2.280000,25500
2010-03-10,2.350000,2.360000,2.230000,2.360000,2.360000,25300
2010-03-11,2.380000,2.380000,2.290000,2.290000,2.290000,29400
2010-03-12,2.260000,2.350000,2.250000,2.260000,2.260000,66300
2010-03-15,2.270000,2.500000,2.260000,2.400000,2.400000,220500
2010-03-16,2.550000,2.600000,2.370000,2.460000,2.460000,138800
2010-03-17,2.440000,2.460000,2.400000,2.400000,2.400000,9400
2010-03-18,2.350000,2.490000,2.310000,2.370000,2.370000,30400
2010-03-19,2.340000,2.870000,2.310000,2.830000,2.830000,201900
2010-03-22,2.650000,3.040000,2.630000,3.000000,3.000000,171300
2010-03-23,3.000000,3.090000,2.820000,3.010000,3.010000,96300
2010-03-24,3.030000,3.200000,2.900000,2.950000,2.950000,80500
2010-03-25,3.040000,3.200000,3.010000,3.070000,3.070000,77600
2010-03-26,3.030000,3.100000,3.020000,3.090000,3.090000,46500
2010-03-29,3.050000,3.090000,2.950000,2.970000,2.970000,72000
2010-03-30,3.040000,3.090000,2.950000,3.030000,3.030000,28400
2010-03-31,3.030000,3.050000,2.850000,3.050000,3.050000,67000
2010-04-01,3.090000,3.090000,3.000000,3.090000,3.090000,24400
2010-04-05,3.090000,3.250000,3.050000,3.210000,3.210000,135700
2010-04-06,3.250000,3.290000,3.150000,3.220000,3.220000,101000
2010-04-07,3.090000,3.370000,3.090000,3.280000,3.280000,118800
2010-04-08,3.380000,3.380000,3.210000,3.220000,3.220000,43000
2010-04-09,3.260000,3.500000,3.200000,3.290000,3.290000,152500
2010-04-12,3.340000,3.390000,3.310000,3.340000,3.340000,61200
2010-04-13,3.330000,3.500000,3.330000,3.470000,3.470000,96400
2010-04-14,3.470000,3.490000,3.410000,3.450000,3.450000,68300
2010-04-15,3.450000,3.490000,3.250000,3.330000,3.330000,76400
2010-04-16,3.370000,3.370000,3.200000,3.250000,3.250000,49300
2010-04-19,3.210000,3.210000,3.040000,3.100000,3.100000,59500
2010-04-20,3.060000,3.170000,3.050000,3.070000,3.070000,42600
2010-04-21,3.020000,3.180000,3.000000,3.020000,3.020000,54800
2010-04-22,2.970000,3.080000,2.960000,3.050000,3.050000,41400
2010-04-23,3.050000,3.090000,3.010000,3.060000,3.060000,22400
2010-04-26,3.060000,3.110000,3.000000,3.070000,3.070000,44700
2010-04-27,3.080000,3.210000,3.010000,3.020000,3.020000,70900
2010-04-28,3.020000,3.090000,3.020000,3.060000,3.060000,24200
2010-04-29,3.130000,3.150000,3.040000,3.120000,3.120000,40500
2010-04-30,3.150000,3.150000,3.070000,3.140000,3.140000,33200
2010-05-03,3.160000,4.130000,3.050000,4.100000,4.100000,293900
2010-05-04,4.020000,4.090000,3.600000,3.770000,3.770000,176000
2010-05-05,3.820000,4.150000,3.580000,4.050000,4.050000,81700
2010-05-06,3.770000,4.000000,3.600000,3.660000,3.660000,90100
2010-05-07,4.000000,4.150000,3.670000,4.140000,4.140000,143700
2010-05-10,4.200000,4.310000,3.880000,4.190000,4.190000,234800
2010-05-11,4.240000,4.250000,4.030000,4.230000,4.230000,57400
2010-05-12,4.200000,4.360000,4.200000,4.350000,4.350000,50500
2010-05-13,4.370000,4.570000,4.360000,4.570000,4.570000,120600
2010-05-14,4.650000,4.810000,4.330000,4.530000,4.530000,146000
2010-05-17,4.610000,4.700000,4.400000,4.540000,4.540000,74300
2010-05-18,4.530000,4.600000,4.400000,4.430000,4.430000,24000
2010-05-19,4.400000,4.400000,4.160000,4.210000,4.210000,26100
2010-05-20,4.100000,4.210000,3.390000,3.870000,3.870000,252100
2010-05-21,3.710000,4.270000,3.700000,4.250000,4.250000,79300
2010-05-24,4.380000,4.650000,4.000000,4.380000,4.380000,145000
2010-05-25,4.150000,4.790000,3.840000,4.590000,4.590000,115200
2010-05-26,4.670000,5.320000,4.650000,5.310000,5.310000,281600
2010-05-27,5.440000,5.600000,4.830000,5.300000,5.300000,347700
2010-05-28,5.280000,5.400000,5.000000,5.330000,5.330000,290500
2010-06-01,4.970000,5.150000,4.820000,4.930000,4.930000,153700
2010-06-02,5.030000,5.500000,4.940000,5.200000,5.200000,74500
2010-06-03,5.240000,5.350000,4.440000,4.570000,4.570000,119700
2010-06-04,4.550000,4.900000,4.510000,4.870000,4.870000,60100
2010-06-07,5.090000,5.140000,4.830000,5.040000,5.040000,82700
2010-06-08,4.980000,5.100000,4.520000,4.590000,4.590000,91200
2010-06-09,4.650000,4.780000,4.500000,4.540000,4.540000,56500
2010-06-10,4.700000,4.700000,4.500000,4.550000,4.550000,17200
2010-06-11,4.500000,4.750000,4.300000,4.660000,4.660000,35600
2010-06-14,4.990000,5.090000,4.640000,4.800000,4.800000,55200
2010-06-15,4.810000,4.930000,4.630000,4.680000,4.680000,23400
2010-06-16,4.900000,4.900000,4.650000,4.680000,4.680000,37900
2010-06-17,4.680000,4.680000,4.270000,4.340000,4.340000,76500
2010-06-18,4.270000,4.290000,3.850000,4.140000,4.140000,144800
2010-06-21,4.100000,4.100000,3.460000,3.540000,3.540000,211700
2010-06-22,3.500000,3.500000,3.260000,3.300000,3.300000,53600
2010-06-23,3.270000,3.490000,3.090000,3.430000,3.430000,63200
2010-06-24,3.380000,3.380000,3.210000,3.300000,3.300000,22000
2010-06-25,3.300000,3.610000,3.190000,3.490000,3.490000,111700
2010-06-28,3.540000,3.540000,3.330000,3.330000,3.330000,22600
2010-06-29,3.290000,3.390000,3.290000,3.300000,3.300000,60300
2010-06-30,3.370000,3.370000,3.090000,3.110000,3.110000,41600
2010-07-01,3.110000,3.110000,3.050000,3.050000,3.050000,24600
2010-07-02,3.050000,3.120000,2.940000,3.020000,3.020000,30900
2010-07-06,3.140000,3.350000,3.110000,3.140000,3.140000,21700
2010-07-07,3.220000,3.220000,3.100000,3.120000,3.120000,9600
2010-07-08,3.110000,3.120000,2.960000,2.960000,2.960000,46100
2010-07-09,3.010000,3.040000,2.900000,2.960000,2.960000,62700
2010-07-12,2.940000,3.060000,2.910000,3.040000,3.040000,35000
2010-07-13,3.060000,4.000000,3.060000,3.440000,3.440000,340000
2010-07-14,3.690000,3.690000,3.350000,3.600000,3.600000,133000
2010-07-15,3.640000,3.830000,3.620000,3.760000,3.760000,43700
2010-07-16,3.690000,4.590000,3.400000,3.760000,3.760000,575900
2010-07-19,3.710000,3.780000,3.360000,3.510000,3.510000,82100
2010-07-20,3.500000,3.500000,3.410000,3.440000,3.440000,5700
2010-07-21,3.430000,3.430000,3.210000,3.230000,3.230000,25700
2010-07-22,3.250000,3.410000,3.240000,3.360000,3.360000,44800
2010-07-23,3.410000,3.590000,3.370000,3.480000,3.480000,44700
2010-07-26,3.600000,3.700000,3.510000,3.630000,3.630000,43900
2010-07-27,3.770000,3.770000,3.550000,3.580000,3.580000,36700
2010-07-28,3.650000,3.650000,3.460000,3.590000,3.590000,24900
2010-07-29,3.670000,3.670000,3.550000,3.580000,3.580000,22000
2010-07-30,3.600000,3.600000,3.450000,3.450000,3.450000,55200
2010-08-02,3.470000,3.540000,3.410000,3.430000,3.430000,16400
2010-08-03,3.410000,3.430000,3.370000,3.370000,3.370000,26600
2010-08-04,3.360000,3.400000,3.320000,3.340000,3.340000,39600
2010-08-05,3.380000,3.390000,3.340000,3.340000,3.340000,11700
2010-08-06,3.370000,3.400000,3.300000,3.390000,3.390000,16800
2010-08-09,3.380000,3.380000,3.300000,3.340000,3.340000,15100
2010-08-10,3.230000,3.400000,3.230000,3.280000,3.280000,24100
2010-08-11,3.500000,3.520000,3.130000,3.440000,3.440000,68600
2010-08-12,3.460000,3.600000,3.440000,3.530000,3.530000,37000
2010-08-13,3.480000,3.640000,3.460000,3.640000,3.640000,42300
2010-08-16,3.600000,3.890000,3.590000,3.870000,3.870000,120300
2010-08-17,3.870000,4.150000,3.800000,4.040000,4.040000,74700
2010-08-18,4.000000,4.050000,3.980000,4.040000,4.040000,14400
2010-08-19,4.040000,4.140000,3.910000,4.020000,4.020000,17300
2010-08-20,3.940000,3.990000,3.690000,3.980000,3.980000,38500
2010-08-23,4.040000,4.060000,3.800000,3.800000,3.800000,30100
2010-08-24,3.660000,3.770000,3.400000,3.400000,3.400000,99100
2010-08-25,3.400000,3.470000,3.300000,3.390000,3.390000,23200
2010-08-26,3.490000,3.610000,3.410000,3.420000,3.420000,31800
2010-08-27,3.440000,3.690000,3.410000,3.670000,3.670000,24900
2010-08-30,3.690000,3.830000,3.680000,3.680000,3.680000,32800
2010-08-31,3.640000,3.850000,3.640000,3.800000,3.800000,15500
2010-09-01,3.850000,4.000000,3.700000,3.790000,3.790000,24800
2010-09-02,3.770000,3.850000,3.710000,3.710000,3.710000,3100
2010-09-03,3.690000,3.750000,3.650000,3.670000,3.670000,21100
2010-09-07,3.620000,3.680000,3.520000,3.530000,3.530000,10800
2010-09-08,3.510000,4.000000,3.510000,3.610000,3.610000,38500
2010-09-09,3.620000,3.720000,3.610000,3.610000,3.610000,5900
2010-09-10,3.600000,3.660000,3.500000,3.600000,3.600000,26300
2010-09-13,3.600000,3.660000,3.570000,3.620000,3.620000,16800
2010-09-14,3.570000,3.700000,3.500000,3.550000,3.550000,18800
2010-09-15,3.580000,3.580000,3.500000,3.560000,3.560000,4500
2010-09-16,3.600000,3.600000,3.500000,3.550000,3.550000,10900
2010-09-17,3.540000,3.750000,3.520000,3.740000,3.740000,27700
2010-09-20,3.740000,3.760000,3.560000,3.560000,3.560000,17100
2010-09-21,3.550000,3.760000,3.550000,3.750000,3.750000,20200
2010-09-22,3.660000,3.730000,3.570000,3.600000,3.600000,25900
2010-09-23,3.650000,3.750000,3.600000,3.620000,3.620000,15300
2010-09-24,3.680000,3.690000,3.650000,3.650000,3.650000,16000
2010-09-27,3.720000,3.890000,3.690000,3.800000,3.800000,17300
2010-09-28,3.720000,3.750000,3.660000,3.710000,3.710000,13200
2010-09-29,3.660000,3.750000,3.650000,3.670000,3.670000,6000
2010-09-30,3.750000,3.750000,3.660000,3.730000,3.730000,9100
2010-10-01,3.700000,3.720000,3.690000,3.710000,3.710000,7500
2010-10-04,3.710000,3.850000,3.700000,3.770000,3.770000,18600
2010-10-05,3.770000,3.910000,3.770000,3.870000,3.870000,21500
2010-10-06,3.850000,3.950000,3.830000,3.920000,3.920000,17200
2010-10-07,3.910000,4.000000,3.700000,3.930000,3.930000,9300
2010-10-08,3.990000,3.990000,3.860000,3.860000,3.860000,12400
2010-10-11,3.900000,3.900000,3.800000,3.880000,3.880000,5900
2010-10-12,3.810000,3.930000,3.800000,3.930000,3.930000,13000
2010-10-13,3.950000,4.000000,3.800000,3.810000,3.810000,25200
2010-10-14,3.850000,4.060000,3.800000,3.800000,3.800000,51800
2010-10-15,3.800000,3.990000,3.760000,3.930000,3.930000,22100
2010-10-18,3.960000,3.980000,3.810000,3.840000,3.840000,11000
2010-10-19,3.890000,3.950000,3.840000,3.950000,3.950000,17500
2010-10-20,3.920000,3.920000,3.890000,3.900000,3.900000,11500
2010-10-21,3.880000,3.890000,3.810000,3.870000,3.870000,2800
2010-10-22,3.910000,4.000000,3.820000,3.900000,3.900000,14400
2010-10-25,3.900000,3.940000,3.810000,3.940000,3.940000,9900
2010-10-26,3.990000,3.990000,3.900000,3.950000,3.950000,16400
2010-10-27,3.950000,3.950000,3.700000,3.780000,3.780000,26100
2010-10-28,3.890000,3.900000,3.640000,3.730000,3.730000,15300
2010-10-29,3.800000,3.920000,3.740000,3.800000,3.800000,22100
2010-11-01,3.800000,3.890000,3.710000,3.890000,3.890000,27400
2010-11-02,3.840000,3.840000,3.520000,3.620000,3.620000,38600
2010-11-03,3.620000,3.780000,3.620000,3.700000,3.700000,27900
2010-11-04,3.650000,3.720000,3.500000,3.560000,3.560000,59100
2010-11-05,3.530000,3.640000,3.450000,3.550000,3.550000,42200
2010-11-08,3.510000,3.550000,3.500000,3.500000,3.500000,22200
2010-11-09,3.500000,3.640000,3.500000,3.510000,3.510000,13400
2010-11-10,3.510000,3.530000,3.500000,3.500000,3.500000,24700
2010-11-11,3.500000,3.540000,3.460000,3.530000,3.530000,19200
2010-11-12,3.540000,3.550000,3.450000,3.450000,3.450000,18300
2010-11-15,3.640000,3.650000,3.450000,3.560000,3.560000,31500
2010-11-16,3.620000,3.630000,3.550000,3.550000,3.550000,25900
2010-11-17,3.590000,3.630000,3.520000,3.530000,3.530000,19600
2010-11-18,3.450000,3.600000,3.450000,3.460000,3.460000,53200
2010-11-19,3.460000,3.540000,3.450000,3.510000,3.510000,14900
2010-11-22,3.570000,3.600000,3.450000,3.500000,3.500000,20900
2010-11-23,3.480000,3.570000,3.450000,3.570000,3.570000,8500
2010-11-24,3.580000,3.870000,3.490000,3.820000,3.820000,55200
2010-11-26,3.840000,3.840000,3.740000,3.810000,3.810000,12200
2010-11-29,3.840000,3.920000,3.740000,3.810000,3.810000,21000
2010-11-30,3.840000,3.900000,3.800000,3.900000,3.900000,24500
2010-12-01,3.950000,3.950000,3.710000,3.750000,3.750000,20600
2010-12-02,3.710000,3.740000,3.700000,3.700000,3.700000,9000
2010-12-03,3.650000,3.650000,3.530000,3.550000,3.550000,17200
2010-12-06,3.640000,3.650000,3.470000,3.640000,3.640000,21400
2010-12-07,3.630000,3.630000,3.560000,3.600000,3.600000,14200
2010-12-08,3.560000,3.650000,3.550000,3.590000,3.590000,11600
2010-12-09,3.730000,3.940000,3.580000,3.630000,3.630000,56900
2010-12-10,3.690000,3.700000,3.550000,3.560000,3.560000,37000
2010-12-13,3.550000,3.610000,3.270000,3.270000,3.270000,31100
2010-12-14,3.300000,3.450000,3.300000,3.360000,3.360000,22000
2010-12-15,3.420000,3.460000,3.380000,3.430000,3.430000,18400
2010-12-16,3.480000,3.630000,3.440000,3.620000,3.620000,26700
2010-12-17,3.620000,3.650000,3.420000,3.630000,3.630000,26900
2010-12-20,3.630000,3.630000,3.520000,3.530000,3.530000,12700
2010-12-21,3.560000,3.560000,3.350000,3.380000,3.380000,46700
2010-12-22,3.430000,3.470000,3.350000,3.360000,3.360000,13400
2010-12-23,3.320000,3.360000,3.180000,3.180000,3.180000,29100
2010-12-27,3.150000,3.250000,3.030000,3.130000,3.130000,58700
2010-12-28,3.090000,3.200000,2.890000,3.060000,3.060000,35000
2010-12-29,3.030000,3.200000,3.030000,3.140000,3.140000,29300
2010-12-30,3.160000,3.430000,3.090000,3.180000,3.180000,43800
2010-12-31,3.180000,3.240000,3.170000,3.220000,3.220000,14900
2011-01-03,3.130000,3.180000,3.020000,3.080000,3.080000,34900
2011-01-04,3.060000,3.200000,3.060000,3.100000,3.100000,49400
2011-01-05,3.130000,3.320000,3.090000,3.320000,3.320000,43200
2011-01-06,3.200000,3.320000,3.150000,3.200000,3.200000,49500
2011-01-07,3.170000,3.240000,3.100000,3.110000,3.110000,39600
2011-01-10,3.160000,3.190000,3.100000,3.180000,3.180000,41400
2011-01-11,3.270000,3.330000,3.180000,3.320000,3.320000,35100
2011-01-12,3.350000,3.690000,3.290000,3.650000,3.650000,108500
2011-01-13,3.700000,3.720000,3.530000,3.680000,3.680000,48100
2011-01-14,3.640000,3.730000,3.630000,3.680000,3.680000,35900
2011-01-18,3.620000,3.670000,3.500000,3.530000,3.530000,37200
2011-01-19,3.470000,3.470000,3.390000,3.420000,3.420000,24900
2011-01-20,3.440000,3.450000,3.360000,3.380000,3.380000,19900
2011-01-21,3.450000,3.600000,3.350000,3.450000,3.450000,19000
2011-01-24,3.520000,3.650000,3.460000,3.610000,3.610000,29700
2011-01-25,3.650000,3.650000,3.400000,3.520000,3.520000,46500
2011-01-26,3.570000,3.570000,3.410000,3.410000,3.410000,28200
2011-01-27,3.390000,3.400000,3.280000,3.400000,3.400000,27500
2011-01-28,3.470000,3.470000,3.350000,3.390000,3.390000,18000
2011-01-31,3.380000,3.450000,3.320000,3.420000,3.420000,18500
2011-02-01,3.480000,3.530000,3.420000,3.530000,3.530000,38400
2011-02-02,3.510000,3.580000,3.430000,3.510000,3.510000,37400
2011-02-03,3.540000,3.540000,3.500000,3.500000,3.500000,29200
2011-02-04,3.480000,3.590000,3.480000,3.590000,3.590000,37500
2011-02-07,3.570000,3.590000,3.530000,3.540000,3.540000,15400
2011-02-08,3.510000,3.600000,3.510000,3.590000,3.590000,11200
2011-02-09,3.600000,3.600000,3.500000,3.530000,3.530000,18500
2011-02-10,3.500000,3.600000,3.500000,3.510000,3.510000,22600
2011-02-11,3.500000,3.600000,3.500000,3.600000,3.600000,18300
2011-02-14,3.580000,3.600000,3.550000,3.600000,3.600000,35100
2011-02-15,3.590000,3.660000,3.580000,3.630000,3.630000,24100
2011-02-16,3.610000,3.800000,3.540000,3.750000,3.750000,69700
2011-02-17,3.770000,3.800000,3.700000,3.760000,3.760000,47100
2011-02-18,3.720000,3.720000,3.550000,3.600000,3.600000,27800
2011-02-22,3.550000,3.600000,3.520000,3.590000,3.590000,17200
2011-02-23,3.550000,3.550000,3.420000,3.420000,3.420000,16900
2011-02-24,3.420000,3.550000,3.420000,3.550000,3.550000,3400
2011-02-25,3.540000,3.640000,3.540000,3.640000,3.640000,19300
2011-02-28,3.600000,3.670000,3.600000,3.670000,3.670000,21900
2011-03-01,3.650000,3.670000,3.600000,3.620000,3.620000,9400
